EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,MortFleetGroup

timestep,fleet,group,value
728,2,7,0.0001891398
728,3,15,0.0003369485
728,3,20,0.0001545894
728,3,41,0.03451179
728,3,45,0.005274914
729,1,22,0.08660508
729,2,7,0.0001891398
729,3,15,0.0003369485
729,3,20,0.0001545894
729,3,41,0.03451179
729,3,45,0.005274914
730,1,22,0.08660508
730,2,7,0.0001891398
730,3,15,0.0003369485
730,3,20,0.0001545894
730,3,41,0.03451179
730,3,45,0.005274914
731,1,22,0.08660508
731,2,7,0.0001891398
731,3,15,0.0003369485
731,3,20,0.0001545894
731,3,41,0.03451179
731,3,45,0.005274914
732,1,22,0.08660508
732,2,7,0.0001891398
732,3,15,0.0003369485
732,3,20,0.0001545894
732,3,41,0.03451179
732,3,45,0.005274914
733,1,22,0.08660508
733,2,7,0.0001891398
733,3,15,0.0003369485
733,3,20,0.0001545894
733,3,41,0.03451179
733,3,45,0.005274914
734,1,22,0.08660508
734,2,7,0.0001891398
734,3,15,0.0003369485
734,3,20,0.0001545894
734,3,41,0.03451179
734,3,45,0.005274914
735,1,22,0.08660508
735,2,7,0.0001891398
735,3,15,0.0003369485
735,3,20,0.0001545894
735,3,41,0.03451179
735,3,45,0.005274914
736,1,22,0.08660508
736,2,7,0.0001891398
736,3,15,0.0003369485
736,3,20,0.0001545894
736,3,41,0.03451179
736,3,45,0.005274914
737,1,22,0.08660508
737,2,7,0.0001891398
737,3,15,0.0003369485
737,3,20,0.0001545894
737,3,41,0.03451179
737,3,45,0.005274914
738,1,22,0.08660508
738,2,7,0.0001891398
738,3,15,0.0003369485
738,3,20,0.0001545894
738,3,41,0.03451179
738,3,45,0.005274914
739,1,22,0.08660508
739,2,7,0.0001891398
739,3,15,0.0003369485
739,3,20,0.0001545894
739,3,41,0.03451179
739,3,45,0.005274914
740,1,22,0.08660508
740,2,7,0.0001891398
740,3,15,0.0003369485
740,3,20,0.0001545894
740,3,41,0.03451179
740,3,45,0.005274914
741,1,22,0.08660508
741,2,7,0.0001891398
741,3,15,0.0003369485
741,3,20,0.0001545894
741,3,41,0.03451179
741,3,45,0.005274914
742,1,22,0.08660508
742,2,7,0.0001891398
742,3,15,0.0003369485
742,3,20,0.0001545894
742,3,41,0.03451179
742,3,45,0.005274914
743,1,22,0.08660508
743,2,7,0.0001891398
743,3,15,0.0003369485
743,3,20,0.0001545894
743,3,41,0.03451179
743,3,45,0.005274914
744,1,22,0.08660508
744,2,7,0.0001891398
744,3,15,0.0003369485
744,3,20,0.0001545894
744,3,41,0.03451179
744,3,45,0.005274914
745,1,22,0.08660508
745,2,7,0.0001891398
745,3,15,0.0003369485
745,3,20,0.0001545894
745,3,41,0.03451179
745,3,45,0.005274914
746,1,22,0.08660508
746,2,7,0.0001891398
746,3,15,0.0003369485
746,3,20,0.0001545894
746,3,41,0.03451179
746,3,45,0.005274914
747,1,22,0.08660508
747,2,7,0.0001891398
747,3,15,0.0003369485
747,3,20,0.0001545894
747,3,41,0.03451179
747,3,45,0.005274914
748,1,22,0.08660508
748,2,7,0.0001891398
748,3,15,0.0003369485
748,3,20,0.0001545894
748,3,41,0.03451179
748,3,45,0.005274914
749,1,22,0.08660508
749,2,7,0.0001891398
749,3,15,0.0003369485
749,3,20,0.0001545894
749,3,41,0.03451179
749,3,45,0.005274914
750,1,22,0.08660508
750,2,7,0.0001891398
750,3,15,0.0003369485
750,3,20,0.0001545894
750,3,41,0.03451179
750,3,45,0.005274914
751,1,22,0.08660508
751,2,7,0.0001891398
751,3,15,0.0003369485
751,3,20,0.0001545894
751,3,41,0.03451179
751,3,45,0.005274914
752,1,22,0.08660508
752,2,7,0.0001891398
752,3,15,0.0003369485
752,3,20,0.0001545894
752,3,41,0.03451179
752,3,45,0.005274914
753,1,22,0.08660508
753,2,7,0.0001891398
753,3,15,0.0003369485
753,3,20,0.0001545894
753,3,41,0.03451179
753,3,45,0.005274914
754,1,22,0.08660508
754,2,7,0.0001891398
754,3,15,0.0003369485
754,3,20,0.0001545894
754,3,41,0.03451179
754,3,45,0.005274914
755,1,22,0.08660508
755,2,7,0.0001891398
755,3,15,0.0003369485
755,3,20,0.0001545894
755,3,41,0.03451179
755,3,45,0.005274914
756,1,22,0.08660508
756,2,7,0.0001891398
756,3,15,0.0003369485
756,3,20,0.0001545894
756,3,41,0.03451179
756,3,45,0.005274914
757,1,22,0.08660508
757,2,7,0.0001891398
757,3,15,0.0003369485
757,3,20,0.0001545894
757,3,41,0.03451179
757,3,45,0.005274914
758,1,22,0.08660508
758,2,7,0.0001891398
758,3,15,0.0003369485
758,3,20,0.0001545894
758,3,41,0.03451179
758,3,45,0.005274914
759,1,22,0.08660508
759,2,7,0.0001891398
759,3,15,0.0003369485
759,3,20,0.0001545894
759,3,41,0.03451179
759,3,45,0.005274914
760,1,22,0.08660508
760,2,7,0.0001891398
760,3,15,0.0003369485
760,3,20,0.0001545894
760,3,41,0.03451179
760,3,45,0.005274914
761,1,22,0.08660508
761,2,7,0.0001891398
761,3,15,0.0003369485
761,3,20,0.0001545894
761,3,41,0.03451179
761,3,45,0.005274914
762,1,22,0.08660508
762,2,7,0.0001891398
762,3,15,0.0003369485
762,3,20,0.0001545894
762,3,41,0.03451179
762,3,45,0.005274914
763,1,22,0.08660508
763,2,7,0.0001891398
763,3,15,0.0003369485
763,3,20,0.0001545894
763,3,41,0.03451179
763,3,45,0.005274914
764,1,22,0.08660508
764,2,7,0.0001891398
764,3,15,0.0003369485
764,3,20,0.0001545894
764,3,41,0.03451179
764,3,45,0.005274914
765,1,22,0.08660508
765,2,7,0.0001891398
765,3,15,0.0003369485
765,3,20,0.0001545894
765,3,41,0.03451179
765,3,45,0.005274914
766,1,22,0.08660508
766,2,7,0.0001891398
766,3,15,0.0003369485
766,3,20,0.0001545894
766,3,41,0.03451179
766,3,45,0.005274914
767,1,22,0.08660508
767,2,7,0.0001891398
767,3,15,0.0003369485
767,3,20,0.0001545894
767,3,41,0.03451179
767,3,45,0.005274914
768,1,22,0.08660508
768,2,7,0.0001891398
768,3,15,0.0003369485
768,3,20,0.0001545894
768,3,41,0.03451179
768,3,45,0.005274914
769,1,22,0.08660508
769,2,7,0.0001891398
769,3,15,0.0003369485
769,3,20,0.0001545894
769,3,41,0.03451179
769,3,45,0.005274914
770,1,22,0.08660508
770,2,7,0.0001891398
770,3,15,0.0003369485
770,3,20,0.0001545894
770,3,41,0.03451179
770,3,45,0.005274914
771,1,22,0.08660508
771,2,7,0.0001891398
771,3,15,0.0003369485
771,3,20,0.0001545894
771,3,41,0.03451179
771,3,45,0.005274914
772,1,22,0.08660508
772,2,7,0.0001891398
772,3,15,0.0003369485
772,3,20,0.0001545894
772,3,41,0.03451179
772,3,45,0.005274914
773,1,22,0.08660508
773,2,7,0.0001891398
773,3,15,0.0003369485
773,3,20,0.0001545894
773,3,41,0.03451179
773,3,45,0.005274914
774,1,22,0.08660508
774,2,7,0.0001891398
774,3,15,0.0003369485
774,3,20,0.0001545894
774,3,41,0.03451179
774,3,45,0.005274914
775,1,22,0.08660508
775,2,7,0.0001891398
775,3,15,0.0003369485
775,3,20,0.0001545894
775,3,41,0.03451179
775,3,45,0.005274914
776,1,22,0.08660508
776,2,7,0.0001891398
776,3,15,0.0003369485
776,3,20,0.0001545894
776,3,41,0.03451179
776,3,45,0.005274914
777,1,22,0.08660508
777,2,7,0.0001891398
777,3,15,0.0003369485
777,3,20,0.0001545894
777,3,41,0.03451179
777,3,45,0.005274914
778,1,22,0.08660508
778,2,7,0.0001891398
778,3,15,0.0003369485
778,3,20,0.0001545894
778,3,41,0.03451179
778,3,45,0.005274914
779,1,22,0.08660508
779,2,7,0.0001891398
779,3,15,0.0003369485
779,3,20,0.0001545894
779,3,41,0.03451179
779,3,45,0.005274914
780,1,22,0.08660508
780,2,7,0.0001891398
780,3,15,0.0003369485
780,3,20,0.0001545894
780,3,41,0.03451179
780,3,45,0.005274914
781,1,22,0.08660508
781,2,7,0.0001891398
781,3,15,0.0003369485
781,3,20,0.0001545894
781,3,41,0.03451179
781,3,45,0.005274914
782,1,22,0.08660508
782,2,7,0.0001891398
782,3,15,0.0003369485
782,3,20,0.0001545894
782,3,41,0.03451179
782,3,45,0.005274914
783,1,22,0.08660508
783,2,7,0.0001891398
783,3,15,0.0003369485
783,3,20,0.0001545894
783,3,41,0.03451179
783,3,45,0.005274914
784,1,22,0.08660508
784,2,7,0.0001891398
784,3,15,0.0003369485
784,3,20,0.0001545894
784,3,41,0.03451179
784,3,45,0.005274914
785,1,22,0.08660508
785,2,7,0.0001891398
785,3,15,0.0003369485
785,3,20,0.0001545894
785,3,41,0.03451179
785,3,45,0.005274914
786,1,22,0.08660508
786,2,7,0.0001891398
786,3,15,0.0003369485
786,3,20,0.0001545894
786,3,41,0.03451179
786,3,45,0.005274914
787,1,22,0.08660508
787,2,7,0.0001891398
787,3,15,0.0003369485
787,3,20,0.0001545894
787,3,41,0.03451179
787,3,45,0.005274914
788,1,22,0.08660508
788,2,7,0.0001891398
788,3,15,0.0003369485
788,3,20,0.0001545894
788,3,41,0.03451179
788,3,45,0.005274914
789,1,22,0.08660508
789,2,7,0.0001891398
789,3,15,0.0003369485
789,3,20,0.0001545894
789,3,41,0.03451179
789,3,45,0.005274914
790,1,22,0.08660508
790,2,7,0.0001891398
790,3,15,0.0003369485
790,3,20,0.0001545894
790,3,41,0.03451179
790,3,45,0.005274914
791,1,22,0.08660508
791,2,7,0.0001891398
791,3,15,0.0003369485
791,3,20,0.0001545894
791,3,41,0.03451179
791,3,45,0.005274914
792,1,22,0.08660508
792,2,7,0.0001891398
792,3,15,0.0003369485
792,3,20,0.0001545894
792,3,41,0.03451179
792,3,45,0.005274914
793,1,22,0.08660508
793,2,7,0.0001891398
793,3,15,0.0003369485
793,3,20,0.0001545894
793,3,41,0.03451179
793,3,45,0.005274914
794,1,22,0.08660508
794,2,7,0.0001891398
794,3,15,0.0003369485
794,3,20,0.0001545894
794,3,41,0.03451179
794,3,45,0.005274914
795,1,22,0.08660508
795,2,7,0.0001891398
795,3,15,0.0003369485
795,3,20,0.0001545894
795,3,41,0.03451179
795,3,45,0.005274914
796,1,22,0.08660508
796,2,7,0.0001891398
796,3,15,0.0003369485
796,3,20,0.0001545894
796,3,41,0.03451179
796,3,45,0.005274914
797,1,22,0.08660508
797,2,7,0.0001891398
797,3,15,0.0003369485
797,3,20,0.0001545894
797,3,41,0.03451179
797,3,45,0.005274914
798,1,22,0.08660508
798,2,7,0.0001891398
798,3,15,0.0003369485
798,3,20,0.0001545894
798,3,41,0.03451179
798,3,45,0.005274914
799,1,22,0.08660508
799,2,7,0.0001891398
799,3,15,0.0003369485
799,3,20,0.0001545894
799,3,41,0.03451179
799,3,45,0.005274914
800,1,22,0.08660508
800,2,7,0.0001891398
800,3,15,0.0003369485
800,3,20,0.0001545894
800,3,41,0.03451179
800,3,45,0.005274914
801,1,22,0.08660508
801,2,7,0.0001891398
801,3,15,0.0003369485
801,3,20,0.0001545894
801,3,41,0.03451179
801,3,45,0.005274914
802,1,22,0.08660508
802,2,7,0.0001891398
802,3,15,0.0003369485
802,3,20,0.0001545894
802,3,41,0.03451179
802,3,45,0.005274914
803,1,22,0.08660508
803,2,7,0.0001891398
803,3,15,0.0003369485
803,3,20,0.0001545894
803,3,41,0.03451179
803,3,45,0.005274914
804,1,22,0.08660508
804,2,7,0.0001891398
804,3,15,0.0003369485
804,3,20,0.0001545894
804,3,41,0.03451179
804,3,45,0.005274914
805,1,22,0.08660508
805,2,7,0.0001891398
805,3,15,0.0003369485
805,3,20,0.0001545894
805,3,41,0.03451179
805,3,45,0.005274914
806,1,22,0.08660508
806,2,7,0.0001891398
806,3,15,0.0003369485
806,3,20,0.0001545894
806,3,41,0.03451179
806,3,45,0.005274914
807,1,22,0.08660508
807,2,7,0.0001891398
807,3,15,0.0003369485
807,3,20,0.0001545894
807,3,41,0.03451179
807,3,45,0.005274914
808,1,22,0.08660508
808,2,7,0.0001891398
808,3,15,0.0003369485
808,3,20,0.0001545894
808,3,41,0.03451179
808,3,45,0.005274914
809,1,22,0.08660508
809,2,7,0.0001891398
809,3,15,0.0003369485
809,3,20,0.0001545894
809,3,41,0.03451179
809,3,45,0.005274914
810,1,22,0.08660508
810,2,7,0.0001891398
810,3,15,0.0003369485
810,3,20,0.0001545894
810,3,41,0.03451179
810,3,45,0.005274914
811,1,22,0.08660508
811,2,7,0.0001891398
811,3,15,0.0003369485
811,3,20,0.0001545894
811,3,41,0.03451179
811,3,45,0.005274914
812,1,22,0.08660508
812,2,7,0.0001891398
812,3,15,0.0003369485
812,3,20,0.0001545894
812,3,41,0.03451179
812,3,45,0.005274914
813,1,22,0.08660508
813,2,7,0.0001891398
813,3,15,0.0003369485
813,3,20,0.0001545894
813,3,41,0.03451179
813,3,45,0.005274914
814,1,22,0.08660508
814,2,7,0.0001891398
814,3,15,0.0003369485
814,3,20,0.0001545894
814,3,41,0.03451179
814,3,45,0.005274914
815,1,22,0.08660508
815,2,7,0.0001891398
815,3,15,0.0003369485
815,3,20,0.0001545894
815,3,41,0.03451179
815,3,45,0.005274914
816,1,22,0.08660508
816,2,7,0.0001891398
816,3,15,0.0003369485
816,3,20,0.0001545894
816,3,41,0.03451179
816,3,45,0.005274914
817,1,22,0.08660508
817,2,7,0.0001891398
817,3,15,0.0003369485
817,3,20,0.0001545894
817,3,41,0.03451179
817,3,45,0.005274914
818,1,22,0.08660508
818,2,7,0.0001891398
818,3,15,0.0003369485
818,3,20,0.0001545894
818,3,41,0.03451179
818,3,45,0.005274914
819,1,22,0.08660508
819,2,7,0.0001891398
819,3,15,0.0003369485
819,3,20,0.0001545894
819,3,41,0.03451179
819,3,45,0.005274914
820,1,22,0.08660508
820,2,7,0.0001891398
820,3,15,0.0003369485
820,3,20,0.0001545894
820,3,41,0.03451179
820,3,45,0.005274914
821,1,22,0.08660508
821,2,7,0.0001891398
821,3,15,0.0003369485
821,3,20,0.0001545894
821,3,41,0.03451179
821,3,45,0.005274914
822,1,22,0.08660508
822,2,7,0.0001891398
822,3,15,0.0003369485
822,3,20,0.0001545894
822,3,41,0.03451179
822,3,45,0.005274914
823,1,22,0.08660508
823,2,7,0.0001891398
823,3,15,0.0003369485
823,3,20,0.0001545894
823,3,41,0.03451179
823,3,45,0.005274914
824,1,22,0.08660508
824,2,7,0.0001891398
824,3,15,0.0003369485
824,3,20,0.0001545894
824,3,41,0.03451179
824,3,45,0.005274914
825,1,22,0.08660508
825,2,7,0.0001891398
825,3,15,0.0003369485
825,3,20,0.0001545894
825,3,41,0.03451179
825,3,45,0.005274914
826,1,22,0.08660508
826,2,7,0.0001891398
826,3,15,0.0003369485
826,3,20,0.0001545894
826,3,41,0.03451179
826,3,45,0.005274914
827,1,22,0.08660508
827,2,7,0.0001891398
827,3,15,0.0003369485
827,3,20,0.0001545894
827,3,41,0.03451179
827,3,45,0.005274914
828,1,22,0.08660508
828,2,7,0.0001891398
828,3,15,0.0003369485
828,3,20,0.0001545894
828,3,41,0.03451179
828,3,45,0.005274914
829,1,22,0.08660508
829,2,7,0.0001891398
829,3,15,0.0003369485
829,3,20,0.0001545894
829,3,41,0.03451179
829,3,45,0.005274914
830,1,22,0.08660508
830,2,7,0.0001891398
830,3,15,0.0003369485
830,3,20,0.0001545894
830,3,41,0.03451179
830,3,45,0.005274914
831,1,22,0.08660508
831,2,7,0.0001891398
831,3,15,0.0003369485
831,3,20,0.0001545894
831,3,41,0.03451179
831,3,45,0.005274914
832,1,22,0.08660508
832,2,7,0.0001891398
832,3,15,0.0003369485
832,3,20,0.0001545894
832,3,41,0.03451179
832,3,45,0.005274914
833,1,22,0.08660508
833,2,7,0.0001891398
833,3,15,0.0003369485
833,3,20,0.0001545894
833,3,41,0.03451179
833,3,45,0.005274914
834,1,22,0.08660508
834,2,7,0.0001891398
834,3,15,0.0003369485
834,3,20,0.0001545894
834,3,41,0.03451179
834,3,45,0.005274914
835,1,22,0.08660508
835,2,7,0.0001891398
835,3,15,0.0003369485
835,3,20,0.0001545894
835,3,41,0.03451179
835,3,45,0.005274914
836,1,22,0.08660508
836,2,7,0.0001891398
836,3,15,0.0003369485
836,3,20,0.0001545894
836,3,41,0.03451179
836,3,45,0.005274914
837,1,22,0.08660508
837,2,7,0.0001891398
837,3,15,0.0003369485
837,3,20,0.0001545894
837,3,41,0.03451179
837,3,45,0.005274914
838,1,22,0.08660508
838,2,7,0.0001891398
838,3,15,0.0003369485
838,3,20,0.0001545894
838,3,41,0.03451179
838,3,45,0.005274914
839,1,22,0.08660508
839,2,7,0.0001891398
839,3,15,0.0003369485
839,3,20,0.0001545894
839,3,41,0.03451179
839,3,45,0.005274914
840,1,22,0.08660508
840,2,7,0.0001891398
840,3,15,0.0003369485
840,3,20,0.0001545894
840,3,41,0.03451179
840,3,45,0.005274914
841,1,22,0.08660508
841,2,7,0.0001891398
841,3,15,0.0003369485
841,3,20,0.0001545894
841,3,41,0.03451179
841,3,45,0.005274914
842,1,22,0.08660508
842,2,7,0.0001891398
842,3,15,0.0003369485
842,3,20,0.0001545894
842,3,41,0.03451179
842,3,45,0.005274914
843,1,22,0.08660508
843,2,7,0.0001891398
843,3,15,0.0003369485
843,3,20,0.0001545894
843,3,41,0.03451179
843,3,45,0.005274914
844,1,22,0.08660508
844,2,7,0.0001891398
844,3,15,0.0003369485
844,3,20,0.0001545894
844,3,41,0.03451179
844,3,45,0.005274914
845,1,22,0.08660508
845,2,7,0.0001891398
845,3,15,0.0003369485
845,3,20,0.0001545894
845,3,41,0.03451179
845,3,45,0.005274914
846,1,22,0.08660508
846,2,7,0.0001891398
846,3,15,0.0003369485
846,3,20,0.0001545894
846,3,41,0.03451179
846,3,45,0.005274914
847,1,22,0.08660508
847,2,7,0.0001891398
847,3,15,0.0003369485
847,3,20,0.0001545894
847,3,41,0.03451179
847,3,45,0.005274914
848,1,22,0.08660508
848,2,7,0.0001891398
848,3,15,0.0003369485
848,3,20,0.0001545894
848,3,41,0.03451179
848,3,45,0.005274914
849,1,22,0.08660508
849,2,7,0.0001891398
849,3,15,0.0003369485
849,3,20,0.0001545894
849,3,41,0.03451179
849,3,45,0.005274914
850,1,22,0.08660508
850,2,7,0.0001891398
850,3,15,0.0003369485
850,3,20,0.0001545894
850,3,41,0.03451179
850,3,45,0.005274914
851,1,22,0.08660508
851,2,7,0.0001891398
851,3,15,0.0003369485
851,3,20,0.0001545894
851,3,41,0.03451179
851,3,45,0.005274914
852,1,22,0.08660508
852,2,7,0.0001891398
852,3,15,0.0003369485
852,3,20,0.0001545894
852,3,41,0.03451179
852,3,45,0.005274914
853,1,22,0.08660508
853,2,7,0.0001891398
853,3,15,0.0003369485
853,3,20,0.0001545894
853,3,41,0.03451179
853,3,45,0.005274914
854,1,22,0.08660508
854,2,7,0.0001891398
854,3,15,0.0003369485
854,3,20,0.0001545894
854,3,41,0.03451179
854,3,45,0.005274914
855,1,22,0.08660508
855,2,7,0.0001891398
855,3,15,0.0003369485
855,3,20,0.0001545894
855,3,41,0.03451179
855,3,45,0.005274914
856,1,22,0.08660508
856,2,7,0.0001891398
856,3,15,0.0003369485
856,3,20,0.0001545894
856,3,41,0.03451179
856,3,45,0.005274914
857,1,22,0.08660508
857,2,7,0.0001891398
857,3,15,0.0003369485
857,3,20,0.0001545894
857,3,41,0.03451179
857,3,45,0.005274914
858,1,22,0.08660508
858,2,7,0.0001891398
858,3,15,0.0003369485
858,3,20,0.0001545894
858,3,41,0.03451179
858,3,45,0.005274914
859,1,22,0.08660508
859,2,7,0.0001891398
859,3,15,0.0003369485
859,3,20,0.0001545894
859,3,41,0.03451179
859,3,45,0.005274914
860,1,22,0.08660508
860,2,7,0.0001891398
860,3,15,0.0003369485
860,3,20,0.0001545894
860,3,41,0.03451179
860,3,45,0.005274914
861,1,22,0.08660508
861,2,7,0.0001891398
861,3,15,0.0003369485
861,3,20,0.0001545894
861,3,41,0.03451179
861,3,45,0.005274914
862,1,22,0.08660508
862,2,7,0.0001891398
862,3,15,0.0003369485
862,3,20,0.0001545894
862,3,41,0.03451179
862,3,45,0.005274914
863,1,22,0.08660508
863,2,7,0.0001891398
863,3,15,0.0003369485
863,3,20,0.0001545894
863,3,41,0.03451179
863,3,45,0.005274914
864,1,22,0.08660508
864,2,7,0.0001891398
864,3,15,0.0003369485
864,3,20,0.0001545894
864,3,41,0.03451179
864,3,45,0.005274914
865,1,22,0.08660508
865,2,7,0.0001891398
865,3,15,0.0003369485
865,3,20,0.0001545894
865,3,41,0.03451179
865,3,45,0.005274914
866,1,22,0.08660508
866,2,7,0.0001891398
866,3,15,0.0003369485
866,3,20,0.0001545894
866,3,41,0.03451179
866,3,45,0.005274914
867,1,22,0.08660508
867,2,7,0.0001891398
867,3,15,0.0003369485
867,3,20,0.0001545894
867,3,41,0.03451179
867,3,45,0.005274914
868,1,22,0.08660508
868,2,7,0.0001891398
868,3,15,0.0003369485
868,3,20,0.0001545894
868,3,41,0.03451179
868,3,45,0.005274914
869,1,22,0.08660508
869,2,7,0.0001891398
869,3,15,0.0003369485
869,3,20,0.0001545894
869,3,41,0.03451179
869,3,45,0.005274914
870,1,22,0.08660508
870,2,7,0.0001891398
870,3,15,0.0003369485
870,3,20,0.0001545894
870,3,41,0.03451179
870,3,45,0.005274914
871,1,22,0.08660508
871,2,7,0.0001891398
871,3,15,0.0003369485
871,3,20,0.0001545894
871,3,41,0.03451179
871,3,45,0.005274914
872,1,22,0.08660508
872,2,7,0.0001891398
872,3,15,0.0003369485
872,3,20,0.0001545894
872,3,41,0.03451179
872,3,45,0.005274914
873,1,22,0.08660508
873,2,7,0.0001891398
873,3,15,0.0003369485
873,3,20,0.0001545894
873,3,41,0.03451179
873,3,45,0.005274914
874,1,22,0.08660508
874,2,7,0.0001891398
874,3,15,0.0003369485
874,3,20,0.0001545894
874,3,41,0.03451179
874,3,45,0.005274914
875,1,22,0.08660508
875,2,7,0.0001891398
875,3,15,0.0003369485
875,3,20,0.0001545894
875,3,41,0.03451179
875,3,45,0.005274914
876,1,22,0.08660508
876,2,7,0.0001891398
876,3,15,0.0003369485
876,3,20,0.0001545894
876,3,41,0.03451179
876,3,45,0.005274914
877,1,22,0.08660508
877,2,7,0.0001891398
877,3,15,0.0003369485
877,3,20,0.0001545894
877,3,41,0.03451179
877,3,45,0.005274914
878,1,22,0.08660508
878,2,7,0.0001891398
878,3,15,0.0003369485
878,3,20,0.0001545894
878,3,41,0.03451179
878,3,45,0.005274914
879,1,22,0.08660508
879,2,7,0.0001891398
879,3,15,0.0003369485
879,3,20,0.0001545894
879,3,41,0.03451179
879,3,45,0.005274914
880,1,22,0.08660508
880,2,7,0.0001891398
880,3,15,0.0003369485
880,3,20,0.0001545894
880,3,41,0.03451179
880,3,45,0.005274914
881,1,22,0.08660508
881,2,7,0.0001891398
881,3,15,0.0003369485
881,3,20,0.0001545894
881,3,41,0.03451179
881,3,45,0.005274914
882,1,22,0.08660508
882,2,7,0.0001891398
882,3,15,0.0003369485
882,3,20,0.0001545894
882,3,41,0.03451179
882,3,45,0.005274914
883,1,22,0.08660508
883,2,7,0.0001891398
883,3,15,0.0003369485
883,3,20,0.0001545894
883,3,41,0.03451179
883,3,45,0.005274914
884,1,22,0.08660508
884,2,7,0.0001891398
884,3,15,0.0003369485
884,3,20,0.0001545894
884,3,41,0.03451179
884,3,45,0.005274914
885,1,22,0.08660508
885,2,7,0.0001891398
885,3,15,0.0003369485
885,3,20,0.0001545894
885,3,41,0.03451179
885,3,45,0.005274914
886,1,22,0.08660508
886,2,7,0.0001891398
886,3,15,0.0003369485
886,3,20,0.0001545894
886,3,41,0.03451179
886,3,45,0.005274914
887,1,22,0.08660508
887,2,7,0.0001891398
887,3,15,0.0003369485
887,3,20,0.0001545894
887,3,41,0.03451179
887,3,45,0.005274914
888,1,22,0.08660508
888,2,7,0.0001891398
888,3,15,0.0003369485
888,3,20,0.0001545894
888,3,41,0.03451179
888,3,45,0.005274914
889,1,22,0.08660508
889,2,7,0.0001891398
889,3,15,0.0003369485
889,3,20,0.0001545894
889,3,41,0.03451179
889,3,45,0.005274914
890,1,22,0.08660508
890,2,7,0.0001891398
890,3,15,0.0003369485
890,3,20,0.0001545894
890,3,41,0.03451179
890,3,45,0.005274914
891,1,22,0.08660508
891,2,7,0.0001891398
891,3,15,0.0003369485
891,3,20,0.0001545894
891,3,41,0.03451179
891,3,45,0.005274914
892,1,22,0.08660508
892,2,7,0.0001891398
892,3,15,0.0003369485
892,3,20,0.0001545894
892,3,41,0.03451179
892,3,45,0.005274914
893,1,22,0.08660508
893,2,7,0.0001891398
893,3,15,0.0003369485
893,3,20,0.0001545894
893,3,41,0.03451179
893,3,45,0.005274914
894,1,22,0.08660508
894,2,7,0.0001891398
894,3,15,0.0003369485
894,3,20,0.0001545894
894,3,41,0.03451179
894,3,45,0.005274914
895,1,22,0.08660508
895,2,7,0.0001891398
895,3,15,0.0003369485
895,3,20,0.0001545894
895,3,41,0.03451179
895,3,45,0.005274914
896,1,22,0.08660508
896,2,7,0.0001891398
896,3,15,0.0003369485
896,3,20,0.0001545894
896,3,41,0.03451179
896,3,45,0.005274914
897,1,22,0.08660508
897,2,7,0.0001891398
897,3,15,0.0003369485
897,3,20,0.0001545894
897,3,41,0.03451179
897,3,45,0.005274914
898,1,22,0.08660508
898,2,7,0.0001891398
898,3,15,0.0003369485
898,3,20,0.0001545894
898,3,41,0.03451179
898,3,45,0.005274914
899,1,22,0.08660508
899,2,7,0.0001891398
899,3,15,0.0003369485
899,3,20,0.0001545894
899,3,41,0.03451179
899,3,45,0.005274914
900,1,22,0.08660508
900,2,7,0.0001891398
900,3,15,0.0003369485
900,3,20,0.0001545894
900,3,41,0.03451179
900,3,45,0.005274914
901,1,22,0.08660508
901,2,7,0.0001891398
901,3,15,0.0003369485
901,3,20,0.0001545894
901,3,41,0.03451179
901,3,45,0.005274914
902,1,22,0.08660508
902,2,7,0.0001891398
902,3,15,0.0003369485
902,3,20,0.0001545894
902,3,41,0.03451179
902,3,45,0.005274914
903,1,22,0.08660508
903,2,7,0.0001891398
903,3,15,0.0003369485
903,3,20,0.0001545894
903,3,41,0.03451179
903,3,45,0.005274914
904,1,22,0.08660508
904,2,7,0.0001891398
904,3,15,0.0003369485
904,3,20,0.0001545894
904,3,41,0.03451179
904,3,45,0.005274914
905,1,22,0.08660508
905,2,7,0.0001891398
905,3,15,0.0003369485
905,3,20,0.0001545894
905,3,41,0.03451179
905,3,45,0.005274914
906,1,22,0.08660508
906,2,7,0.0001891398
906,3,15,0.0003369485
906,3,20,0.0001545894
906,3,41,0.03451179
906,3,45,0.005274914
907,1,22,0.08660508
907,2,7,0.0001891398
907,3,15,0.0003369485
907,3,20,0.0001545894
907,3,41,0.03451179
907,3,45,0.005274914
908,1,22,0.08660508
908,2,7,0.0001891398
908,3,15,0.0003369485
908,3,20,0.0001545894
908,3,41,0.03451179
908,3,45,0.005274914
909,1,22,0.08660508
909,2,7,0.0001891398
909,3,15,0.0003369485
909,3,20,0.0001545894
909,3,41,0.03451179
909,3,45,0.005274914
910,1,22,0.08660508
910,2,7,0.0001891398
910,3,15,0.0003369485
910,3,20,0.0001545894
910,3,41,0.03451179
910,3,45,0.005274914
911,1,22,0.08660508
911,2,7,0.0001891398
911,3,15,0.0003369485
911,3,20,0.0001545894
911,3,41,0.03451179
911,3,45,0.005274914
912,1,22,0.08660508
912,2,7,0.0001891398
912,3,15,0.0003369485
912,3,20,0.0001545894
912,3,41,0.03451179
912,3,45,0.005274914
