EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,CatchFleetGroup

timestep,fleet,group,value
759,3,45,0.002564639
760,1,22,0.007497403
760,2,7,0.0002497409
760,3,15,0.003202423
760,3,20,0.003206474
760,3,41,0.01024921
760,3,45,0.002564722
761,1,22,0.007496345
761,2,7,0.000249638
761,3,15,0.003202604
761,3,20,0.003207657
761,3,41,0.01024922
761,3,45,0.002564675
762,1,22,0.00749542
762,2,7,0.0002495442
762,3,15,0.003202744
762,3,20,0.003208663
762,3,41,0.01024925
762,3,45,0.002564497
763,1,22,0.007494653
763,2,7,0.0002494623
763,3,15,0.003202837
763,3,20,0.003209462
763,3,41,0.01024928
763,3,45,0.002564189
764,1,22,0.00749407
764,2,7,0.0002493945
764,3,15,0.003202881
764,3,20,0.003210028
764,3,41,0.01024932
764,3,45,0.002563759
765,1,22,0.007493689
765,2,7,0.000249343
765,3,15,0.003202873
765,3,20,0.003210344
765,3,41,0.01024936
765,3,45,0.002563216
766,1,22,0.007493523
766,2,7,0.0002493094
766,3,15,0.003202813
766,3,20,0.003210397
766,3,41,0.01024941
766,3,45,0.002562572
767,1,22,0.00749358
767,2,7,0.0002492949
767,3,15,0.003202702
767,3,20,0.00321018
767,3,41,0.01024946
767,3,45,0.002561844
768,1,22,0.00749386
768,2,7,0.0002493002
768,3,15,0.003202543
768,3,20,0.003209697
768,3,41,0.01024951
768,3,45,0.00256105
769,1,22,0.007494356
769,2,7,0.0002493254
769,3,15,0.003202339
769,3,20,0.003208955
769,3,41,0.01024957
769,3,45,0.002560212
770,1,22,0.007495058
770,2,7,0.0002493702
770,3,15,0.003202095
770,3,20,0.003207969
770,3,41,0.01024961
770,3,45,0.00255935
771,1,22,0.007495949
771,2,7,0.0002494337
771,3,15,0.003201817
771,3,20,0.003206762
771,3,41,0.01024966
771,3,45,0.00255849
772,1,22,0.007497005
772,2,7,0.0002495144
772,3,15,0.003201513
772,3,20,0.003205365
772,3,41,0.01024969
772,3,45,0.002557654
773,1,22,0.007498201
773,2,7,0.0002496105
773,3,15,0.003201189
773,3,20,0.003203809
773,3,41,0.01024972
773,3,45,0.002556867
774,1,22,0.007499507
774,2,7,0.0002497196
774,3,15,0.003200856
774,3,20,0.003202137
774,3,41,0.01024974
774,3,45,0.002556149
775,1,22,0.007500889
775,2,7,0.000249839
775,3,15,0.003200521
775,3,20,0.003200391
775,3,41,0.01024974
775,3,45,0.002555523
776,1,22,0.007502312
776,2,7,0.0002499657
776,3,15,0.003200194
776,3,20,0.003198616
776,3,41,0.01024973
776,3,45,0.002555007
777,1,22,0.00750374
777,2,7,0.0002500964
777,3,15,0.003199885
777,3,20,0.003196862
777,3,41,0.01024971
777,3,45,0.002554616
778,1,22,0.007505137
778,2,7,0.0002502277
778,3,15,0.003199601
778,3,20,0.003195176
778,3,41,0.01024967
778,3,45,0.002554363
779,1,22,0.007506467
779,2,7,0.0002503561
779,3,15,0.003199351
779,3,20,0.003193605
779,3,41,0.01024962
779,3,45,0.002554256
780,1,22,0.007507694
780,2,7,0.000250478
780,3,15,0.003199143
780,3,20,0.003192193
780,3,41,0.01024956
780,3,45,0.0025543
781,1,22,0.007508786
781,2,7,0.0002505902
781,3,15,0.003198982
781,3,20,0.003190981
781,3,41,0.01024948
781,3,45,0.002554497
782,1,22,0.007509714
782,2,7,0.0002506895
782,3,15,0.003198875
782,3,20,0.003190005
782,3,41,0.01024939
782,3,45,0.002554843
783,1,22,0.00751045
783,2,7,0.000250773
783,3,15,0.003198826
783,3,20,0.003189295
783,3,41,0.0102493
783,3,45,0.00255533
784,1,22,0.007510973
784,2,7,0.0002508381
784,3,15,0.003198835
784,3,20,0.003188874
784,3,41,0.01024919
784,3,45,0.002555948
785,1,22,0.007511264
785,2,7,0.000250883
785,3,15,0.003198904
785,3,20,0.003188757
785,3,41,0.01024908
785,3,45,0.002556682
786,1,22,0.007511312
786,2,7,0.000250906
786,3,15,0.003199033
786,3,20,0.003188953
786,3,41,0.01024898
786,3,45,0.002557514
787,1,22,0.007511108
787,2,7,0.0002509062
787,3,15,0.003199218
787,3,20,0.003189459
787,3,41,0.01024887
787,3,45,0.002558425
788,1,22,0.007510655
788,2,7,0.0002508831
788,3,15,0.003199456
788,3,20,0.003190268
788,3,41,0.01024877
788,3,45,0.002559391
789,1,22,0.007509956
789,2,7,0.000250837
789,3,15,0.003199741
789,3,20,0.003191361
789,3,41,0.01024867
789,3,45,0.002560388
790,1,22,0.007509027
790,2,7,0.0002507688
790,3,15,0.003200067
790,3,20,0.003192712
790,3,41,0.01024858
790,3,45,0.00256139
791,1,22,0.007507884
791,2,7,0.00025068
791,3,15,0.003200425
791,3,20,0.00319429
791,3,41,0.01024851
791,3,45,0.002562372
792,1,22,0.007506556
792,2,7,0.0002505725
792,3,15,0.003200806
792,3,20,0.003196055
792,3,41,0.01024845
792,3,45,0.002563307
793,1,22,0.007505074
793,2,7,0.0002504489
793,3,15,0.003201199
793,3,20,0.003197964
793,3,41,0.0102484
793,3,45,0.002564171
794,1,22,0.007503476
794,2,7,0.0002503124
794,3,15,0.003201597
794,3,20,0.003199967
794,3,41,0.01024837
794,3,45,0.002564939
795,1,22,0.007501802
795,2,7,0.0002501664
795,3,15,0.003201986
795,3,20,0.003202012
795,3,41,0.01024836
795,3,45,0.002565589
796,1,22,0.0075001
796,2,7,0.0002500146
796,3,15,0.003202358
796,3,20,0.003204046
796,3,41,0.01024837
796,3,45,0.002566103
797,1,22,0.007498417
797,2,7,0.000249861
797,3,15,0.003202701
797,3,20,0.003206014
797,3,41,0.0102484
797,3,45,0.002566464
798,1,22,0.0074968
798,2,7,0.0002497098
798,3,15,0.003203006
798,3,20,0.003207864
798,3,41,0.01024846
798,3,45,0.00256666
799,1,22,0.007495297
799,2,7,0.0002495651
799,3,15,0.003203266
799,3,20,0.003209544
799,3,41,0.01024853
799,3,45,0.002566684
800,1,22,0.007493952
800,2,7,0.0002494307
800,3,15,0.003203471
800,3,20,0.003211007
800,3,41,0.01024862
800,3,45,0.00256653
801,1,22,0.007492809
801,2,7,0.0002493107
801,3,15,0.003203616
801,3,20,0.003212211
801,3,41,0.01024873
801,3,45,0.002566201
802,1,22,0.0074919
802,2,7,0.0002492082
802,3,15,0.003203696
802,3,20,0.00321312
802,3,41,0.01024886
802,3,45,0.002565702
803,1,22,0.007491255
803,2,7,0.0002491264
803,3,15,0.003203708
803,3,20,0.003213704
803,3,41,0.010249
803,3,45,0.002565043
804,1,22,0.007490895
804,2,7,0.0002490678
804,3,15,0.00320365
804,3,20,0.003213943
804,3,41,0.01024916
804,3,45,0.00256424
805,1,22,0.007490834
805,2,7,0.0002490343
805,3,15,0.003203524
805,3,20,0.003213824
805,3,41,0.01024932
805,3,45,0.002563312
806,1,22,0.007491075
806,2,7,0.0002490271
806,3,15,0.003203331
806,3,20,0.003213344
806,3,41,0.01024949
806,3,45,0.002562283
807,1,22,0.007491614
807,2,7,0.0002490469
807,3,15,0.003203075
807,3,20,0.00321251
807,3,41,0.01024966
807,3,45,0.002561179
808,1,22,0.007492438
808,2,7,0.0002490934
808,3,15,0.003202764
808,3,20,0.003211338
808,3,41,0.01024983
808,3,45,0.00256003
809,1,22,0.007493527
809,2,7,0.0002491659
809,3,15,0.003202403
809,3,20,0.003209855
809,3,41,0.01024999
809,3,45,0.002558868
810,1,22,0.007494852
810,2,7,0.0002492627
810,3,15,0.003202003
810,3,20,0.003208095
810,3,41,0.01025015
810,3,45,0.002557723
811,1,22,0.007496381
811,2,7,0.0002493816
811,3,15,0.003201573
811,3,20,0.0032061
811,3,41,0.01025029
811,3,45,0.002556629
812,1,22,0.007498074
812,2,7,0.0002495199
812,3,15,0.003201124
812,3,20,0.003203921
812,3,41,0.01025041
812,3,45,0.002555617
813,1,22,0.007499889
813,2,7,0.0002496739
813,3,15,0.00320067
813,3,20,0.003201614
813,3,41,0.01025051
813,3,45,0.002554716
814,1,22,0.00750178
814,2,7,0.0002498399
814,3,15,0.003200221
814,3,20,0.00319924
814,3,41,0.01025058
814,3,45,0.002553952
815,1,22,0.007503698
815,2,7,0.0002500136
815,3,15,0.003199791
815,3,20,0.003196863
815,3,41,0.01025063
815,3,45,0.002553348
816,1,22,0.007505597
816,2,7,0.0002501906
816,3,15,0.003199392
816,3,20,0.003194547
816,3,41,0.01025066
816,3,45,0.002552924
817,1,22,0.007507428
817,2,7,0.0002503661
817,3,15,0.003199034
817,3,20,0.003192357
817,3,41,0.01025065
817,3,45,0.002552692
818,1,22,0.007509145
818,2,7,0.0002505353
818,3,15,0.003198729
818,3,20,0.003190354
818,3,41,0.01025062
818,3,45,0.002552662
819,1,22,0.007510704
819,2,7,0.0002506938
819,3,15,0.003198487
819,3,20,0.003188597
819,3,41,0.01025056
819,3,45,0.002552837
820,1,22,0.007512062
820,2,7,0.0002508371
820,3,15,0.003198314
820,3,20,0.003187137
820,3,41,0.01025047
820,3,45,0.002553216
821,1,22,0.007513184
821,2,7,0.0002509611
821,3,15,0.003198216
821,3,20,0.003186018
821,3,41,0.01025036
821,3,45,0.002553791
822,1,22,0.007514035
822,2,7,0.0002510622
822,3,15,0.003198199
822,3,20,0.003185275
822,3,41,0.01025023
822,3,45,0.002554548
823,1,22,0.00751459
823,2,7,0.0002511374
823,3,15,0.003198263
823,3,20,0.003184935
823,3,41,0.01025008
823,3,45,0.002555472
824,1,22,0.007514828
824,2,7,0.0002511841
824,3,15,0.00319841
824,3,20,0.003185012
824,3,41,0.01024992
824,3,45,0.002556539
825,1,22,0.007514735
825,2,7,0.0002512007
825,3,15,0.003198635
825,3,20,0.00318551
825,3,41,0.01024975
825,3,45,0.002557724
826,1,22,0.007514305
826,2,7,0.0002511863
826,3,15,0.003198935
826,3,20,0.003186422
826,3,41,0.01024957
826,3,45,0.002558999
827,1,22,0.007513541
827,2,7,0.0002511408
827,3,15,0.003199303
827,3,20,0.003187729
827,3,41,0.01024939
827,3,45,0.00256033
828,1,22,0.007512455
828,2,7,0.0002510648
828,3,15,0.003199731
828,3,20,0.003189401
828,3,41,0.01024921
828,3,45,0.002561686
829,1,22,0.007511068
829,2,7,0.0002509599
829,3,15,0.003200207
829,3,20,0.003191399
829,3,41,0.01024904
829,3,45,0.002563031
830,1,22,0.007509407
830,2,7,0.0002508285
830,3,15,0.003200721
830,3,20,0.003193675
830,3,41,0.01024888
830,3,45,0.00256433
831,1,22,0.007507514
831,2,7,0.0002506737
831,3,15,0.003201259
831,3,20,0.003196171
831,3,41,0.01024873
831,3,45,0.00256555
832,1,22,0.007505432
832,2,7,0.0002504992
832,3,15,0.003201809
832,3,20,0.003198825
832,3,41,0.0102486
832,3,45,0.002566657
833,1,22,0.007503218
833,2,7,0.0002503095
833,3,15,0.003202354
833,3,20,0.003201568
833,3,41,0.01024849
833,3,45,0.002567621
834,1,22,0.00750093
834,2,7,0.0002501095
834,3,15,0.003202882
834,3,20,0.003204331
834,3,41,0.0102484
834,3,45,0.002568414
835,1,22,0.007498632
835,2,7,0.0002499043
835,3,15,0.003203378
835,3,20,0.00320704
835,3,41,0.01024833
835,3,45,0.002569013
836,1,22,0.00749639
836,2,7,0.0002496995
836,3,15,0.003203829
836,3,20,0.003209623
836,3,41,0.01024829
836,3,45,0.002569397
837,1,22,0.007494271
837,2,7,0.0002495006
837,3,15,0.003204223
837,3,20,0.00321201
837,3,41,0.01024828
837,3,45,0.002569553
838,1,22,0.007492339
838,2,7,0.000249313
838,3,15,0.003204547
838,3,20,0.003214135
838,3,41,0.01024829
838,3,45,0.002569473
839,1,22,0.007490654
839,2,7,0.000249142
839,3,15,0.003204794
839,3,20,0.003215937
839,3,41,0.01024834
839,3,45,0.002569153
840,1,22,0.007489266
840,2,7,0.0002489925
840,3,15,0.003204955
840,3,20,0.003217365
840,3,41,0.0102484
840,3,45,0.002568599
841,1,22,0.007488221
841,2,7,0.0002488687
841,3,15,0.003205026
841,3,20,0.003218374
841,3,41,0.0102485
841,3,45,0.00256782
842,1,22,0.007487554
842,2,7,0.0002487745
842,3,15,0.003205002
842,3,20,0.003218929
842,3,41,0.01024862
842,3,45,0.002566835
843,1,22,0.007487284
843,2,7,0.0002487128
843,3,15,0.003204884
843,3,20,0.003219009
843,3,41,0.01024876
843,3,45,0.002565667
844,1,22,0.007487424
844,2,7,0.0002486857
844,3,15,0.003204673
844,3,20,0.003218602
844,3,41,0.01024892
844,3,45,0.002564343
845,1,22,0.007487973
845,2,7,0.0002486944
845,3,15,0.003204373
845,3,20,0.003217711
845,3,41,0.01024908
845,3,45,0.0025629
846,1,22,0.007488914
846,2,7,0.0002487392
846,3,15,0.003203992
846,3,20,0.003216352
846,3,41,0.01024926
846,3,45,0.002561375
847,1,22,0.007490225
847,2,7,0.0002488194
847,3,15,0.003203539
847,3,20,0.003214551
847,3,41,0.01024945
847,3,45,0.002559809
848,1,22,0.007491871
848,2,7,0.0002489335
848,3,15,0.003203025
848,3,20,0.003212351
848,3,41,0.01024963
848,3,45,0.002558247
849,1,22,0.007493809
849,2,7,0.0002490787
849,3,15,0.003202462
849,3,20,0.003209803
849,3,41,0.0102498
849,3,45,0.002556731
850,1,22,0.007495988
850,2,7,0.0002492517
850,3,15,0.003201866
850,3,20,0.00320697
850,3,41,0.01024997
850,3,45,0.002555306
851,1,22,0.007498353
851,2,7,0.0002494482
851,3,15,0.003201252
851,3,20,0.003203925
851,3,41,0.01025011
851,3,45,0.002554012
852,1,22,0.007500846
852,2,7,0.0002496633
852,3,15,0.003200636
852,3,20,0.003200746
852,3,41,0.01025024
852,3,45,0.002552887
853,1,22,0.007503403
853,2,7,0.0002498916
853,3,15,0.003200036
853,3,20,0.003197519
853,3,41,0.01025034
853,3,45,0.002551966
854,1,22,0.007505962
854,2,7,0.0002501272
854,3,15,0.003199468
854,3,20,0.003194331
854,3,41,0.01025041
854,3,45,0.002551275
855,1,22,0.00750846
855,2,7,0.0002503638
855,3,15,0.003198949
855,3,20,0.003191269
855,3,41,0.01025046
855,3,45,0.002550837
856,1,22,0.007510837
856,2,7,0.0002505951
856,3,15,0.003198493
856,3,20,0.00318842
856,3,41,0.01025048
856,3,45,0.002550666
857,1,22,0.007513031
857,2,7,0.000250815
857,3,15,0.003198114
857,3,20,0.003185865
857,3,41,0.01025047
857,3,45,0.002550772
858,1,22,0.007514989
858,2,7,0.0002510173
858,3,15,0.003197825
858,3,20,0.003183679
858,3,41,0.01025043
858,3,45,0.002551153
859,1,22,0.007516657
859,2,7,0.0002511964
859,3,15,0.003197633
859,3,20,0.003181926
859,3,41,0.01025037
859,3,45,0.002551803
860,1,22,0.007517992
860,2,7,0.000251347
860,3,15,0.003197546
860,3,20,0.00318066
860,3,41,0.01025028
860,3,45,0.002552709
861,1,22,0.007518951
861,2,7,0.0002514647
861,3,15,0.00319757
861,3,20,0.003179923
861,3,41,0.01025018
861,3,45,0.002553849
862,1,22,0.007519504
862,2,7,0.0002515458
862,3,15,0.003197704
862,3,20,0.003179742
862,3,41,0.01025006
862,3,45,0.002555197
863,1,22,0.007519625
863,2,7,0.0002515875
863,3,15,0.003197947
863,3,20,0.00318013
863,3,41,0.01024992
863,3,45,0.002556721
864,1,22,0.0075193
864,2,7,0.0002515879
864,3,15,0.003198295
864,3,20,0.003181082
864,3,41,0.01024978
864,3,45,0.002558383
865,1,22,0.007518525
865,2,7,0.0002515465
865,3,15,0.003198739
865,3,20,0.003182582
865,3,41,0.01024964
865,3,45,0.002560144
866,1,22,0.007517306
866,2,7,0.0002514635
866,3,15,0.003199271
866,3,20,0.003184596
866,3,41,0.0102495
866,3,45,0.00256196
867,1,22,0.007515665
867,2,7,0.0002513405
867,3,15,0.003199876
867,3,20,0.003187077
867,3,41,0.01024936
867,3,45,0.002563786
868,1,22,0.00751363
868,2,7,0.0002511802
868,3,15,0.003200541
868,3,20,0.003189965
868,3,41,0.01024923
868,3,45,0.002565575
869,1,22,0.007511247
869,2,7,0.0002509863
869,3,15,0.003201249
869,3,20,0.003193189
869,3,41,0.01024912
869,3,45,0.002567282
870,1,22,0.007508572
870,2,7,0.0002507633
870,3,15,0.003201981
870,3,20,0.003196669
870,3,41,0.01024902
870,3,45,0.002568862
871,1,22,0.007505671
871,2,7,0.0002505169
871,3,15,0.00320272
871,3,20,0.003200317
871,3,41,0.01024894
871,3,45,0.002570272
872,1,22,0.007502623
872,2,7,0.0002502533
872,3,15,0.003203446
872,3,20,0.003204039
872,3,41,0.01024888
872,3,45,0.002571473
873,1,22,0.007499513
873,2,7,0.0002499793
873,3,15,0.003204139
873,3,20,0.003207739
873,3,41,0.01024885
873,3,45,0.00257243
874,1,22,0.007496428
874,2,7,0.0002497022
874,3,15,0.003204783
874,3,20,0.00321132
874,3,41,0.01024884
874,3,45,0.002573114
875,1,22,0.007493464
875,2,7,0.0002494295
875,3,15,0.003205359
875,3,20,0.003214688
875,3,41,0.01024886
875,3,45,0.002573502
876,1,22,0.007490709
876,2,7,0.0002491685
876,3,15,0.003205851
876,3,20,0.00321775
876,3,41,0.01024891
876,3,45,0.002573577
877,1,22,0.007488251
877,2,7,0.0002489264
877,3,15,0.003206246
877,3,20,0.003220421
877,3,41,0.01024898
877,3,45,0.002573331
878,1,22,0.007486166
878,2,7,0.0002487102
878,3,15,0.003206532
878,3,20,0.003222626
878,3,41,0.01024908
878,3,45,0.002572765
879,1,22,0.007484524
879,2,7,0.0002485261
879,3,15,0.003206701
879,3,20,0.003224299
879,3,41,0.01024921
879,3,45,0.002571887
880,1,22,0.007483376
880,2,7,0.0002483795
880,3,15,0.003206747
880,3,20,0.003225386
880,3,41,0.01024936
880,3,45,0.002570716
881,1,22,0.007482762
881,2,7,0.0002482748
881,3,15,0.003206667
881,3,20,0.003225849
881,3,41,0.01024953
881,3,45,0.002569279
882,1,22,0.007482699
882,2,7,0.0002482156
882,3,15,0.003206461
882,3,20,0.003225665
882,3,41,0.01024971
882,3,45,0.00256761
883,1,22,0.007483192
883,2,7,0.000248204
883,3,15,0.003206134
883,3,20,0.003224826
883,3,41,0.01024991
883,3,45,0.002565753
884,1,22,0.007484229
884,2,7,0.0002482409
884,3,15,0.003205694
884,3,20,0.003223344
884,3,41,0.01025011
884,3,45,0.002563757
885,1,22,0.007485779
885,2,7,0.0002483263
885,3,15,0.00320515
885,3,20,0.003221245
885,3,41,0.01025032
885,3,45,0.002561676
886,1,22,0.007487799
886,2,7,0.0002484583
886,3,15,0.003204516
886,3,20,0.003218577
886,3,41,0.01025051
886,3,45,0.002559569
887,1,22,0.007490234
887,2,7,0.0002486341
887,3,15,0.003203808
887,3,20,0.003215399
887,3,41,0.0102507
887,3,45,0.002557494
888,1,22,0.007493019
888,2,7,0.0002488497
888,3,15,0.003203045
888,3,20,0.00321179
888,3,41,0.01025086
888,3,45,0.002555512
889,1,22,0.007496081
889,2,7,0.0002490999
889,3,15,0.003202247
889,3,20,0.00320784
889,3,41,0.01025099
889,3,45,0.002553681
890,1,22,0.007499345
890,2,7,0.0002493786
890,3,15,0.003201434
890,3,20,0.003203652
890,3,41,0.0102511
890,3,45,0.002552054
891,1,22,0.007502727
891,2,7,0.0002496786
891,3,15,0.003200631
891,3,20,0.003199335
891,3,41,0.01025117
891,3,45,0.002550681
892,1,22,0.007506149
892,2,7,0.0002499924
892,3,15,0.00319986
892,3,20,0.003195008
892,3,41,0.0102512
892,3,45,0.002549601
893,1,22,0.007509526
893,2,7,0.0002503119
893,3,15,0.003199141
893,3,20,0.003190788
893,3,41,0.01025119
893,3,45,0.00254885
894,1,22,0.007512781
894,2,7,0.0002506287
894,3,15,0.003198497
894,3,20,0.003186794
894,3,41,0.01025114
894,3,45,0.002548451
895,1,22,0.007515835
895,2,7,0.0002509342
895,3,15,0.003197947
895,3,20,0.00318314
895,3,41,0.01025104
895,3,45,0.002548419
896,1,22,0.007518615
896,2,7,0.0002512202
896,3,15,0.003197508
896,3,20,0.003179933
896,3,41,0.01025092
896,3,45,0.002548758
897,1,22,0.007521051
897,2,7,0.0002514788
897,3,15,0.003197194
897,3,20,0.003177265
897,3,41,0.01025075
897,3,45,0.002549465
898,1,22,0.00752308
898,2,7,0.0002517026
898,3,15,0.003197016
898,3,20,0.003175219
898,3,41,0.01025056
898,3,45,0.002550522
899,1,22,0.007524645
899,2,7,0.0002518851
899,3,15,0.003196982
899,3,20,0.003173858
899,3,41,0.01025035
899,3,45,0.002551908
900,1,22,0.007525698
900,2,7,0.0002520208
900,3,15,0.003197096
900,3,20,0.003173229
900,3,41,0.01025012
900,3,45,0.002553589
901,1,22,0.007526198
901,2,7,0.0002521052
901,3,15,0.003197357
901,3,20,0.003173358
901,3,41,0.01024987
901,3,45,0.002555527
902,1,22,0.007526118
902,2,7,0.0002521351
902,3,15,0.003197761
902,3,20,0.003174251
902,3,41,0.01024963
902,3,45,0.002557675
903,1,22,0.00752544
903,2,7,0.0002521089
903,3,15,0.0031983
903,3,20,0.003175894
903,3,41,0.01024938
903,3,45,0.002559982
904,1,22,0.007524163
904,2,7,0.0002520263
904,3,15,0.003198961
904,3,20,0.00317825
904,3,41,0.01024915
904,3,45,0.002562392
905,1,22,0.007522298
905,2,7,0.0002518885
905,3,15,0.00319973
905,3,20,0.003181266
905,3,41,0.01024892
905,3,45,0.002564847
906,1,22,0.007519878
906,2,7,0.0002516982
906,3,15,0.003200589
906,3,20,0.00318487
906,3,41,0.01024872
906,3,45,0.002567286
907,1,22,0.007516947
907,2,7,0.0002514597
907,3,15,0.003201514
907,3,20,0.003188973
907,3,41,0.01024854
907,3,45,0.002569648
908,1,22,0.007513568
908,2,7,0.0002511786
908,3,15,0.003202485
908,3,20,0.003193475
908,3,41,0.0102484
908,3,45,0.002571874
909,1,22,0.007509824
909,2,7,0.0002508617
909,3,15,0.003203477
909,3,20,0.003198261
909,3,41,0.01024828
909,3,45,0.002573904
910,1,22,0.007505812
910,2,7,0.000250517
910,3,15,0.003204463
910,3,20,0.003203212
910,3,41,0.0102482
910,3,45,0.002575685
911,1,22,0.007501641
911,2,7,0.0002501533
911,3,15,0.003205418
911,3,20,0.003208201
911,3,41,0.01024817
911,3,45,0.002577166
912,1,22,0.007497433
912,2,7,0.0002497801
912,3,15,0.003206319
912,3,20,0.003213099
912,3,41,0.01024817
912,3,45,0.002578304
913,1,22,0.007493315
913,2,7,0.0002494073
913,3,15,0.00320714
913,3,20,0.003217777
913,3,41,0.01024822
913,3,45,0.002579062
914,1,22,0.007489413
914,2,7,0.0002490451
914,3,15,0.00320786
914,3,20,0.003222111
914,3,41,0.01024831
914,3,45,0.002579414
915,1,22,0.007485857
915,2,7,0.0002487034
915,3,15,0.003208458
915,3,20,0.003225985
915,3,41,0.01024844
915,3,45,0.002579339
916,1,22,0.007482759
916,2,7,0.0002483917
916,3,15,0.003208919
916,3,20,0.003229289
916,3,41,0.01024862
916,3,45,0.002578832
917,1,22,0.007480224
917,2,7,0.0002481189
917,3,15,0.003209229
917,3,20,0.003231929
917,3,41,0.01024885
917,3,45,0.002577898
918,1,22,0.007478334
918,2,7,0.0002478927
918,3,15,0.003209377
918,3,20,0.003233824
918,3,41,0.01024911
918,3,45,0.002576551
919,1,22,0.007477152
919,2,7,0.0002477201
919,3,15,0.003209358
919,3,20,0.00323491
919,3,41,0.01024941
919,3,45,0.002574823
920,1,22,0.007476715
920,2,7,0.0002476064
920,3,15,0.003209171
920,3,20,0.003235145
920,3,41,0.01024973
920,3,45,0.002572753
921,1,22,0.007477037
921,2,7,0.0002475554
921,3,15,0.003208819
921,3,20,0.003234506
921,3,41,0.01025008
921,3,45,0.002570394
922,1,22,0.007478105
922,2,7,0.0002475693
922,3,15,0.003208308
922,3,20,0.003232994
922,3,41,0.01025045
922,3,45,0.002567807
923,1,22,0.007479886
923,2,7,0.0002476485
923,3,15,0.003207651
923,3,20,0.003230631
923,3,41,0.01025082
923,3,45,0.002565064
924,1,22,0.007482323
924,2,7,0.0002477918
924,3,15,0.003206864
924,3,20,0.003227466
924,3,41,0.01025119
924,3,45,0.002562242
925,1,22,0.007485347
925,2,7,0.0002479963
925,3,15,0.003205967
925,3,20,0.003223568
925,3,41,0.01025155
925,3,45,0.00255942
926,1,22,0.007488871
926,2,7,0.0002482573
926,3,15,0.003204982
926,3,20,0.003219029
926,3,41,0.01025188
926,3,45,0.002556683
927,1,22,0.0074928
927,2,7,0.0002485686
927,3,15,0.003203936
927,3,20,0.003213961
927,3,41,0.01025217
927,3,45,0.002554109
928,1,22,0.007497035
928,2,7,0.0002489226
928,3,15,0.003202857
928,3,20,0.003208493
928,3,41,0.01025242
928,3,45,0.002551777
929,1,22,0.00750147
929,2,7,0.0002493106
929,3,15,0.003201774
929,3,20,0.003202768
929,3,41,0.01025261
929,3,45,0.002549754
930,1,22,0.007505999
930,2,7,0.0002497227
930,3,15,0.003200718
930,3,20,0.003196941
930,3,41,0.01025275
930,3,45,0.002548105
931,1,22,0.007510519
931,2,7,0.0002501484
931,3,15,0.003199718
931,3,20,0.003191172
931,3,41,0.01025283
931,3,45,0.002546877
932,1,22,0.007514927
932,2,7,0.0002505767
932,3,15,0.003198805
932,3,20,0.003185621
932,3,41,0.01025284
932,3,45,0.00254611
933,1,22,0.007519123
933,2,7,0.0002509963
933,3,15,0.003198005
933,3,20,0.003180447
933,3,41,0.01025279
933,3,45,0.00254583
934,1,22,0.007523013
934,2,7,0.0002513959
934,3,15,0.003197343
934,3,20,0.0031758
934,3,41,0.01025267
934,3,45,0.002546048
935,1,22,0.007526507
935,2,7,0.0002517647
935,3,15,0.00319684
935,3,20,0.003171815
935,3,41,0.0102525
935,3,45,0.002546763
936,1,22,0.00752952
936,2,7,0.0002520924
936,3,15,0.003196514
936,3,20,0.003168613
936,3,41,0.01025228
936,3,45,0.00254796
937,1,22,0.007531974
937,2,7,0.0002523697
937,3,15,0.003196378
937,3,20,0.003166292
937,3,41,0.01025202
937,3,45,0.002549613
938,1,22,0.007533798
938,2,7,0.0002525882
938,3,15,0.003196439
938,3,20,0.003164927
938,3,41,0.01025172
938,3,45,0.002551684
939,1,22,0.007534932
939,2,7,0.0002527413
939,3,15,0.0031967
939,3,20,0.003164568
939,3,41,0.01025139
939,3,45,0.002554124
940,1,22,0.007535327
940,2,7,0.0002528237
940,3,15,0.003197158
940,3,20,0.003165234
940,3,41,0.01025105
940,3,45,0.002556876
941,1,22,0.007534948
941,2,7,0.0002528319
941,3,15,0.003197803
941,3,20,0.003166921
941,3,41,0.0102507
941,3,45,0.002559876
942,1,22,0.007533773
942,2,7,0.0002527645
942,3,15,0.003198624
942,3,20,0.003169593
942,3,41,0.01025035
942,3,45,0.002563054
943,1,22,0.007531804
943,2,7,0.0002526219
943,3,15,0.003199601
943,3,20,0.00317319
943,3,41,0.01025001
943,3,45,0.002566334
944,1,22,0.007529057
944,2,7,0.0002524066
944,3,15,0.003200712
944,3,20,0.003177628
944,3,41,0.01024968
944,3,45,0.002569639
945,1,22,0.007525578
945,2,7,0.0002521231
945,3,15,0.003201929
945,3,20,0.003182798
945,3,41,0.01024938
945,3,45,0.002572889
946,1,22,0.00752143
946,2,7,0.000251778
946,3,15,0.003203224
946,3,20,0.003188574
946,3,41,0.01024911
946,3,45,0.002576005
947,1,22,0.007516706
947,2,7,0.0002513794
947,3,15,0.003204565
947,3,20,0.003194812
947,3,41,0.01024888
947,3,45,0.002578908
948,1,22,0.007511523
948,2,7,0.0002509372
948,3,15,0.003205918
948,3,20,0.003201358
948,3,41,0.01024869
948,3,45,0.002581524
949,1,22,0.007506016
949,2,7,0.0002504626
949,3,15,0.003207249
949,3,20,0.003208047
949,3,41,0.01024854
949,3,45,0.002583782
